@id;name;@lat;@lon;railway;public_transport;Index1_df0;Code_df0;Serviceeinrichtung_df0;Category_df0;State_df0;Price_SPNV_df0;Price_SPFV_df0;Bemerkung_df0;match_type;match_score;match_subtype;confidence;explanation
6596850665;Königsborn;52.1340494;11.75629;station;station;3346;NASA;Königsborn;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6614733263;Wurzbach (Thür);50.4662318;11.5432285;station;station;6944;TLBV;Wurzbach (Thür);6.0;Thüringen;3,43 €;9,13 €;;exact;100;;;
6673319826;Beienheim;50.3588727;8.820793;station;station;464;RMV;Beienheim;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
6673320792;Darmstadt Süd;49.8547388;8.6368605;halt;station;1129;RMV;Darmstadt Süd;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
6691208233;Hungen;50.4781755;8.8925086;station;station;2950;RMV;Hungen;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
6691324805;Altstädten (Allgäu);47.488557;10.2809749;station;station;131;BEG;Altstädten (Allgäu);6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6691329582;Bad Wörishofen;48.0059467;10.5978906;halt;station;367;BEG;Bad Wörishofen;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6691340555;Assenheim (Oberhess);50.3049767;8.8124889;station;station;198;RMV;Assenheim (Oberhess);6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
6691780855;Bruchköbel;50.1861143;8.9195332;station;station;901;RMV;Bruchköbel;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
6691781483;Bergtheim;49.8989956;10.0765426;halt;station;516;BEG;Bergtheim;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6691782209;Dietmannsried;47.8128497;10.2905785;station;station;1209;BEG;Dietmannsried;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6691853793;Gündlkofen;48.526151;12.0336033;halt;station;2418;BEG;Gündlkofen;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6692720022;Rodgau-Hainhausen;50.0388356;8.8758299;station;station;2479;RMV;Rodgau-Hainhausen;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
6692898510;Hanau Nord;50.1418279;8.9257371;station;station;2538;RMV;Hanau Nord;5.0;Hessen;2,40 €;6,30 €;;exact;100;;;
6693320407;Husby;54.764286;9.5757182;halt;station;7250;NAH.SH;Husby;6.0;Schleswig-Holstein;3,53 €;9,43 €;;exact;100;;;
6693327467;Bernburg-Strenzfeld;51.8198464;11.7175023;halt;station;575;NASA;Bernburg-Strenzfeld;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6693329309;Kainzenbad;47.483026;11.1162503;halt;station;7527;BEG;Kainzenbad;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6693344941;Biendorf;51.7569348;11.8561082;halt;station;624;NASA;Biendorf;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6693345014;Bad Brambach;50.2175946;12.3114695;station;station;258;ZVV;Bad Brambach;6.0;Sachsen;3,51 €;9,38 €;;exact;100;;;
6694968454;Groß Düngen;52.097722;10.0200744;station;station;2334;LNVG;Groß Düngen;6.0;Niedersachsen;4,23 €;10,34 €;Name alt: Großdüngen;exact;100;;;
6695341742;Kronshagen;54.331071;10.0831975;halt;station;7257;NAH.SH;Kronshagen;7.0;Schleswig-Holstein;2,21 €;5,91 €;;exact;100;;;
6695382668;Lensahn;54.2193087;10.8903506;halt;station;3666;NAH.SH;Lensahn;7.0;Schleswig-Holstein;2,21 €;5,91 €;;exact;100;;;
6695440129;Seligenstadt (b Würzburg);49.8543971;10.1024658;station;station;5814;BEG;Seligenstadt (b Würzburg);6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6695541079;Zschortau;51.4831986;12.3615128;halt;station;7056;ZVNL;Zschortau;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
6695542945;Schönebeck-Felgeleben;52.0007082;11.7571159;halt;station;5647;NASA;Schönebeck-Felgeleben;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6695596958;Weißandt-Gölzau;51.6702621;12.0285541;halt;station;6629;NASA;Weißandt-Gölzau;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6695600740;Weißenfels West;51.1945003;11.9438848;halt;station;6634;NASA;Weißenfels West;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6695612225;Weisen;53.0254281;11.7874548;halt;station;6625;VBB;Weisen;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
6695613988;Walsleben;52.946684;12.6798809;halt;station;6519;VBB;Walsleben;7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
6695657767;Theißen;51.0905964;12.1075264;station;station;6194;NASA;Theißen;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6695674704;Wahlitz;52.1091138;11.7891522;halt;station;6467;NASA;Wahlitz;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6695693692;Vahldorf;52.2525299;11.4995914;halt;station;6389;NASA;Vahldorf;7.0;Sachsen-Anhalt;2,77 €;7,39 €;;exact;100;;;
6695694528;Tangermünde West;52.5475965;11.9605078;halt;station;7973;NASA;Tangermünde West;7.0;Sachsen-Anhalt;2,77 €;7,39 €;;exact;100;;;
6695721814;Silberhausen;51.3192247;10.342531;halt;station;5855;TLBV;Silberhausen;6.0;Thüringen;3,43 €;9,13 €;;exact;100;;;
6695733764;Osterhofen (Niederbay);48.6956198;13.018446;station;station;4793;BEG;Osterhofen (Niederbay);5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
6695747136;Schwedt (Oder) Mitte;53.0684124;14.2715422;halt;station;7740;VBB;Schwedt (Oder) Mitte;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
6695747350;Ottenhofen-Bergel;49.4558366;10.3561022;station;station;4826;BEG;Ottenhofen-Bergel;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
6695761575;Rehau;50.2505567;12.0324061;station;station;5176;BEG;Rehau;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6695763517;Poppenhausen;50.1005563;10.1387913;halt;station;4994;BEG;Poppenhausen;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6695767712;Rieseby;54.5416843;9.8206307;halt;station;5278;NAH.SH;Rieseby;6.0;Schleswig-Holstein;3,53 €;9,43 €;;exact;100;;;
6695776021;Pfreimd;49.4858481;12.1674711;halt;station;4925;BEG;Pfreimd;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6697115900;Lübeck-Kücknitz;53.9249195;10.819206;halt;station;3810;NAH.SH;Lübeck-Kücknitz;6.0;Schleswig-Holstein;3,53 €;9,43 €;;exact;100;;;
6698942543;Oberwerrn;50.0707662;10.1535641;station;station;4709;BEG;Oberwerrn;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6698986413;Schülldorf;54.2987391;9.7472978;halt;station;7282;NAH.SH;Schülldorf;7.0;Schleswig-Holstein;2,21 €;5,91 €;;exact;100;;;
6698998611;Schwarzenfeld (Oberpf);49.3927459;12.1306463;station;station;5731;BEG;Schwarzenfeld (Oberpf);5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
6699037397;Wernberg;49.5388366;12.1464094;station;station;6688;BEG;Wernberg;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
6699113742;Schemmerberg;48.1894278;9.8291144;halt;station;5557;VM BW;Schemmerberg;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
6699129354;Gnadau;51.9792121;11.7814685;halt;station;2152;NASA;Gnadau;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6699137854;Deuben (b Zeitz);51.1106649;12.0686263;station;station;1185;NASA;Deuben (b Zeitz);6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6699163549;Plauen (Vogtl)-Straßberg;50.4801119;12.0921466;halt;station;8113;ZVV;Plauen (Vogtl)-Straßberg;7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
6702684935;Groß Kiesow;54.0134528;13.4810975;halt;station;2304;VMV;Groß Kiesow;6.0;Mecklenburg-Vorpommern;4,20 €;11,06 €;;exact;100;;;
6702702442;Ilberstedt;51.8065426;11.6476201;halt;station;2971;NASA;Ilberstedt;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6703276523;Merseburg Bergmannsring;51.3375142;11.9896339;halt;station;4068;NASA;Merseburg Bergmannsring;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6703276961;Dorf Mecklenburg;53.8431495;11.4711023;station;station;4019;VMV;Dorf Mecklenburg;6.0;Mecklenburg-Vorpommern;4,20 €;11,06 €;;exact;100;;;
6703293304;Luckenau;51.094455;12.0775795;halt;station;3825;NASA;Luckenau;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6703807652;Frenz;51.7491449;11.8992729;halt;station;1917;NASA;Frenz;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6703859868;Fleetmark;52.7909788;11.3782156;halt;station;1808;NASA;Fleetmark;7.0;Sachsen-Anhalt;2,77 €;7,39 €;;exact;100;;;
6703866850;Ferdinandshof;53.659501;13.8824007;halt;station;1779;VMV;Ferdinandshof;6.0;Mecklenburg-Vorpommern;4,20 €;11,06 €;;exact;100;;;
6703898258;Eickendorf;51.9467722;11.6768734;station;station;1509;NASA;Eickendorf;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6703899859;Eggersdorf;51.9750875;11.6959977;halt;station;1475;NASA;Eggersdorf;7.0;Sachsen-Anhalt;2,77 €;7,39 €;;exact;100;;;
6707477949;Luhe-Wildenau;49.5986234;12.1269418;halt;station;3849;BEG;Luhe-Wildenau;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6707483178;Luhe;49.5797562;12.1398738;halt;station;3848;BEG;Luhe;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6707776673;Martinszell (Allgäu);47.6293995;10.2738677;halt;station;3993;BEG;Martinszell (Allgäu);6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6707800840;Marzling;48.410358;11.8000284;halt;station;3995;BEG;Marzling;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6707829921;Marktoberdorf Schule;47.7740917;10.6098425;halt;station;3978;BEG;Marktoberdorf Schule;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
6707840390;Melsdorf;54.3128119;10.030649;halt;station;7267;NAH.SH;Melsdorf;7.0;Schleswig-Holstein;2,21 €;5,91 €;;exact;100;;;
6707844223;Moosburg;48.470011;11.9304961;station;station;4172;BEG;Moosburg;4.0;Bayern;3,19 €;7,89 €;;exact;100;;;
6707845635;Mörlenbach;49.5970504;8.7308411;halt;station;4177;VRN;Mörlenbach;6.0;Hessen;2,31 €;6,13 €;;exact;100;;;
6708141372;Dessau-Alten;51.8255084;12.1932679;halt;station;1176;NASA;Dessau-Alten;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6708185249;Amtshainersdorf;50.9661964;14.2322416;halt;station;142;VVO;Amtshainersdorf;7.0;Sachsen;2,46 €;6,58 €;;exact;100;;;
6709716740;Neustadt (Waldnaab);49.7260033;12.1683857;halt;station;4452;BEG;Neustadt (Waldnaab);7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
6709875654;Mühlanger;51.8556717;12.7481827;halt;station;4198;NASA;Mühlanger;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
6709893749;Moidentin;53.8062285;11.4819527;halt;station;4155;VMV;Moidentin;6.0;Mecklenburg-Vorpommern;4,20 €;11,06 €;;exact;100;;;
6711528829;Nechlin;53.4419073;13.9033189;halt;station;4314;VBB;Nechlin;7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
6711637380;Netzeband;52.9955855;12.6281056;halt;station;4348;VBB;Netzeband;7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
6711998655;Senden;48.323895;10.0503109;station;station;5822;BEG;Senden;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
6712013022;Rödermark-Urberach;49.9749314;8.7985468;station;station;6372;RMV;Rödermark-Urberach;6.0;Hessen;2,48 €;6,52 €;;exact;100;;;
6712128212;Rövershagen;54.1755668;12.24713;station;station;5406;VMV;Rövershagen;5.0;Mecklenburg-Vorpommern;3,75 €;9,97 €;;exact;100;;;
6712216455;Neundorf (Anh);51.824893;11.5937217;halt;station;4422;NASA;Neundorf (Anh);7.0;Sachsen-Anhalt;2,77 €;7,39 €;;exact;100;;;
6712222425;Plessa;51.47093;13.6166096;halt;station;4963;VBB;Plessa;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
6712223526;Einfeld;54.1294518;9.9977705;halt;station;1521;NAH.SH;Einfeld;6.0;Schleswig-Holstein;3,53 €;9,43 €;;exact;100;;;
6712255360;Bordesholm;54.1743305;10.0437221;station;station;778;NAH.SH;Bordesholm;5.0;Schleswig-Holstein;3,75 €;9,91 €;;exact;100;;;
6712309136;Eutin;54.1356688;10.6099686;station;station;1736;NAH.SH;Eutin;5.0;Schleswig-Holstein;3,75 €;9,91 €;;exact;100;;;
6712334421;Plön;54.1596338;10.4225787;station;station;4968;NAH.SH;Plön;6.0;Schleswig-Holstein;3,53 €;9,43 €;;exact;100;;;
6712344328;Oerlenbach;50.143342;10.1307923;halt;station;4734;BEG;Oerlenbach;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6714898097;Chemnitz Kinderwaldstätte;50.8842768;12.9536918;halt;station;1041;VMS;Chemnitz Kinderwaldstätte;6.0;Sachsen;3,63 €;9,66 €;;exact;100;;;
6752596015;Aletshausen;48.2013525;10.3835995;halt;station;52;BEG;Aletshausen;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
6752608691;Altdorf West;49.3911274;11.3415283;halt;station;76;BEG;Altdorf West;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6752619527;Altenstadt (Waldnaab);49.7155758;12.1648438;halt;station;8152;BEG;Altenstadt (Waldnaab);6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6753150651;Friedrichshafen Hafen;47.6513425;9.4825982;station;station;1945;VM BW;Friedrichshafen Hafen;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
6761510034;Biessenhofen;47.8298916;10.6403822;station;station;634;BEG;Biessenhofen;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
6764700151;Caputh-Schwielowsee;52.3410104;12.9804871;halt;station;5767;VBB;Caputh-Schwielowsee;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
6769864161;Munster (Örtze);52.9932616;10.0963175;station;station;4279;LNVG;Munster (Örtze);6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
6769967230;Eystrup;52.7835271;9.2303985;halt;station;1743;LNVG;Eystrup;5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
6769986640;Soltendieck;52.8742571;10.7612613;halt;station;8011;LNVG;Soltendieck;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
6770022338;Wesseln;52.0812443;10.0342821;halt;station;8065;LNVG;Wesseln;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
6770112720;Visselhövede;52.9801382;9.566415;station;station;6426;LNVG;Visselhövede;6.0;Niedersachsen;4,23 €;10,34 €;;exact;100;;;
6771177849;Bodenburg;52.0329306;10.0039486;halt;station;736;LNVG;Bodenburg;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
6771180204;Bad Salzdetfurth;52.0625414;10.0054553;station;station;328;LNVG;Bad Salzdetfurth;7.0;Niedersachsen;2,85 €;7,60 €;;exact;100;;;
6771256693;Salzgitter-Lebenstedt;52.151171;10.3326604;halt;station;5480;RVB;Salzgitter-Lebenstedt;6.0;Niedersachsen;4,87 €;10,77 €;;exact;100;;;
6771318518;Beringstedt;54.113637;9.5376133;halt;station;521;NAH.SH;Beringstedt;7.0;Schleswig-Holstein;2,21 €;5,91 €;;exact;100;;;
6771354940;Münchehof (Harz);51.8489452;10.188674;station;station;4229;RVB;Münchehof (Harz);6.0;Niedersachsen;4,87 €;10,77 €;;exact;100;;;
6771569982;Blumberg-Rehhahn;52.5967808;13.5922934;halt;station;8243;VBB;Blumberg-Rehhahn;7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
6771823190;Zwenkau-Großdalzig;51.2082456;12.2711269;halt;station;2297;ZVNL;Zwenkau-Großdalzig;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
6771826398;Leipzig-Knauthain;51.2781197;12.3090539;station;station;3641;ZVNL;Leipzig-Knauthain;6.0;Sachsen;2,56 €;6,83 €;;exact;100;;;
6771827844;Zwota;50.3526309;12.4277902;halt;station;7077;ZVV;Zwota;7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
6771836145;Klingenthal;50.3572558;12.4626642;halt;station;3273;ZVV;Klingenthal;7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
6771838889;Zwota-Zechenbach;50.3511227;12.4000293;halt;station;7078;ZVV;Zwota-Zechenbach;7.0;Sachsen;3,28 €;8,76 €;;exact;100;;;
6771979264;Schwedt (Oder);53.0628739;14.2907274;station;station;5736;VBB;Schwedt (Oder);6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
6778071471;Rosenheim Aicherpark;47.8515065;12.0884144;halt;station;8256;BEG;Rosenheim Aicherpark;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
6827343800;Neuenmarkt-Wirsberg;50.0936924;11.5803209;station;station;4384;BEG;Neuenmarkt-Wirsberg;4.0;Bayern;3,19 €;7,89 €;;exact;100;;;
6860485360;Mittweida;50.9872313;12.9598711;halt;;4140;VMS;Mittweida;5.0;Sachsen;3,34 €;8,91 €;;exact;100;;;
6957758963;Premnitz Zentrum;52.5291149;12.3433045;halt;station;5022;VBB;Premnitz Zentrum;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
7022421387;Kierspe;51.1305387;7.6163068;station;station;7789;NWL;Kierspe;6.0;Nordrhein-Westfalen;3,85 €;9,87 €;;exact;100;;;
7029704976;Bernburg-Roschwitz;51.7813426;11.7593;halt;station;8233;NASA;Bernburg-Roschwitz;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
7034649936;Zöberitz;51.5044115;12.0331495;halt;;7036;NASA;Zöberitz;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
7034649937;Stumsdorf;51.6162117;12.0666276;station;station;6069;NASA;Stumsdorf;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
7034649938;Niemberg;51.5510664;12.0991787;station;station;4545;NASA;Niemberg;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
7057080315;Leipzig Mockauer Straße;51.3738161;12.4128041;halt;station;8276;ZVNL;Leipzig Mockauer Straße;5.0;Sachsen;3,24 €;8,61 €;;exact;100;;;
7058923255;Reken-Klein Reken;51.7871331;7.0353201;halt;station;8288;NWL;Reken-Klein Reken;7.0;Nordrhein-Westfalen;2,48 €;6,41 €;Name alt: Klein-Reken;exact;100;;;
7126304528;Seubersdorf;49.1677754;11.6276742;station;station;5831;BEG;Seubersdorf;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
7150459970;Pleinfeld;49.1062188;10.9771933;station;station;4960;BEG;Pleinfeld;4.0;Bayern;3,19 €;7,89 €;;exact;100;;;
7160009311;Neumünster Stadtwald;54.0834137;9.9628813;halt;;8063;NAH.SH;Neumünster Stadtwald;7.0;Schleswig-Holstein;2,21 €;5,91 €;;exact;100;;;
7160009313;Neumünster;54.0761041;9.9799657;station;station;4420;NAH.SH;Neumünster;2.0;Schleswig-Holstein;26,39 €;70,43 €;;exact;100;;;
7212744781;Ingolstadt Audi;48.7904469;11.4080912;halt;station;8325;BEG;Ingolstadt Audi;5.0;Bayern;2,72 €;7,01 €;;exact;100;;;
7237250306;Oberrohn;50.849781;10.2141364;halt;station;4685;TLBV;Oberrohn;6.0;Thüringen;3,43 €;9,13 €;;exact;100;;;
7255501116;Dornstetten-Aach;48.4733402;8.4825605;halt;station;7433;VM BW;Dornstetten-Aach;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7255501117;Dornstetten-Aach;48.4733257;8.4825504;halt;stop_position;7433;VM BW;Dornstetten-Aach;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7279844542;Weißenohe;49.6290787;11.2492549;halt;station;6635;BEG;Weißenohe;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
7296418724;Freiburg-Landwasser;48.0282063;7.8116555;halt;;1895;VM BW;Freiburg-Landwasser;6.0;Baden-Württemberg;2,35 €;6,18 €;Name alt: Freiburg West;exact;100;;;
7332167153;Friedrichshafen Flughafen;47.6722836;9.5238585;station;station;5987;VM BW;Friedrichshafen Flughafen;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
7394758201;Kressbronn;47.5941646;9.5989327;station;station;3412;VM BW;Kressbronn;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
7394801056;Langenargen;47.5994109;9.5448728;station;station;3525;VM BW;Langenargen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7397122609;Bad Schussenried;47.993799;9.6684394;station;station;342;VM BW;Bad Schussenried;5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
7397512244;Eriskirch;47.6282327;9.5268497;station;station;1642;VM BW;Eriskirch;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7398040431;Ulm-Donautal;48.3663925;9.9404233;halt;station;5734;VM BW;Ulm-Donautal;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7400524150;Eutingen Nord;48.4847251;8.7536373;halt;station;8388;VM BW;Eutingen Nord;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7413297612;Aglasterhausen;49.3499629;8.990778;halt;;8168;VM BW;Aglasterhausen;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
7414722591;Tannheim (Württ);47.9948867;10.0967976;station;;6144;VM BW;Tannheim (Württ);7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
7415897891;Weißenau;47.7659042;9.5943203;halt;station;6631;VM BW;Weißenau;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7444415199;Donaueschingen Aufen;47.9634354;8.4757791;halt;;6919;VM BW;Donaueschingen Aufen;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
7449508843;Ludwigshafen (Bodensee);47.8155974;9.0532809;station;station;3836;VM BW;Ludwigshafen (Bodensee);6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7449508844;Sipplingen;47.7955309;9.0957288;halt;station;5873;VM BW;Sipplingen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7449508879;Überlingen-Nußdorf;47.7551024;9.1877943;halt;station;4915;VM BW;Überlingen-Nußdorf;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7449508881;Uhldingen-Mühlhofen;47.7368904;9.2483579;station;station;6315;VM BW;Uhldingen-Mühlhofen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7449508882;Bermatingen-Ahausen;47.7303631;9.3451166;halt;station;570;VM BW;Bermatingen-Ahausen;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7449534688;Markdorf (Baden);47.7165341;9.3891324;station;station;3955;VM BW;Markdorf (Baden);5.0;Baden-Württemberg;2,91 €;7,35 €;;exact;100;;;
7449534689;Friedrichshafen-Kluftern;47.688082;9.4095761;halt;station;7430;VM BW;Friedrichshafen-Kluftern;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
7456110847;Frommern;48.2438266;8.8728574;halt;station;1968;VM BW;Frommern;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7456110848;Balingen Süd;48.2687039;8.8463303;halt;;386;VM BW;Balingen Süd;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7456110871;Nehren;48.4239833;9.06693;halt;station;4330;VM BW;Nehren;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7464203687;Prösen West;51.4246634;13.4697112;halt;station;5051;VBB;Prösen West;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
7464203701;Prösen;51.4347927;13.4880391;halt;station;5050;VBB;Prösen;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
7471761473;Löwental;47.6613782;9.4992179;halt;station;3798;VM BW;Löwental;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7474730112;Lindau-Aeschach;47.5594397;9.6847015;halt;station;3728;BEG;Lindau-Aeschach;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
7474730113;Friedrichshafen Ost;47.6514133;9.5020958;halt;station;1946;VM BW;Friedrichshafen Ost;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7501559810;Monzingen;49.7938799;7.5877222;station;station;4170;ZÖPNV Süd;Monzingen;6.0;Rheinland-Pfalz;1,99 €;5,22 €;;exact;100;;;
7545570504;Zeithain;51.3300797;13.3444399;halt;station;6985;VVO;Zeithain;6.0;Sachsen;2,85 €;7,61 €;;exact;100;;;
7590449800;Großwudicke;52.590478;12.2311179;station;station;2372;VBB;Großwudicke;7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
7606645162;Jaderberg;53.3449515;8.1845477;halt;station;8353;LNVG;Jaderberg;5.0;Niedersachsen;4,79 €;12,40 €;;exact;100;;;
7609525147;Trebbin;52.2170534;13.2299083;station;station;6242;VBB;Trebbin;5.0;Brandenburg;3,44 €;9,13 €;;exact;100;;;
7707134901;Leuna Werke Süd;51.3061045;12.0068102;halt;station;3682;NASA;Leuna Werke Süd;6.0;Sachsen-Anhalt;3,34 €;8,90 €;;exact;100;;;
7724866389;Hainewalde;50.9064062;14.7043574;halt;station;2478;ZVON;Hainewalde;7.0;Sachsen;3,35 €;8,94 €;;exact;100;;;
7736097373;Mühlstetten;49.1515295;11.0079514;halt;station;4211;BEG;Mühlstetten;6.0;Bayern;2,89 €;7,59 €;;exact;100;;;
7910222200;Biesenthal;52.7555373;13.6747519;halt;station;633;VBB;Biesenthal;6.0;Brandenburg;3,98 €;10,22 €;;exact;100;;;
7926069598;Brunnen;48.6293165;11.2983326;halt;stop_position;8257;BEG;Brunnen;7.0;Bayern;2,13 €;5,65 €;;exact;100;;;
7927400444;Halbmeil;48.2907227;8.2704245;halt;station;2492;VM BW;Halbmeil;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
7929192729;Görden;52.4278403;12.5039522;halt;station;2191;VBB;Görden;7.0;Brandenburg;3,21 €;8,56 €;;exact;100;;;
7930335380;Bad Peterstal;48.4287538;8.2019363;halt;;318;VM BW;Bad Peterstal;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7941274819;Bad Griesbach;48.4486497;8.2307178;halt;;280;VM BW;Bad Griesbach;6.0;Baden-Württemberg;2,35 €;6,18 €;;exact;100;;;
7941342020;Löcherberg;48.4351326;8.1721672;halt;;3756;VM BW;Löcherberg;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
7941425622;Ibach;48.4552385;8.1626842;halt;;2960;VM BW;Ibach;7.0;Baden-Württemberg;1,90 €;5,07 €;;exact;100;;;
